"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"43353099999","2021-07-27T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,9,N","004000,1,9,9","+0262,1","+0245,1","10105,1","24,0050,3,1",,"8,1,02,1","6,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0296,1","240,N,+0236,1",,,"10,1","SYN11043353 21496 79902 10262 20245 40105 71086 83520 333 10296 20236 56790 59010 6005/ 83614 86458 555 00050 10829=",
"43353099999","2021-07-27T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","270,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0280,1","+0239,1","10106,1","03,0000,9,1",,,,,,"03,1,+00360,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,,"SYN07643353 22496 72705 10280 20239 40106 83520 333 56790 59005 6990/ 83612 86458=","Q01  00002PRCP03"
"43353099999","2021-07-27T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","270,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0262,1","+0253,1","10090,1","06,0030,3,1",,,,,,"02,1,+00300,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00300,1,99,9,99,9",,,,,,"SYN07643353 22496 72706 10262 20253 40090 82510 333 56790 59004 6003/ 82610 85458=",
"43353099999","2021-07-27T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0270,1","+0247,1","10090,1","09,0030,3,1",,,,,,"03,1,+00360,1,06,1","05,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,,"SYN08243353 22496 72906 10270 20247 40090 83530 333 10288 56690 59002 6003/ 83612 85358=",
"43353099999","2021-07-27T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02700,1,C,N","004000,1,9,9","+0258,1","+0238,1","10102,1","12,0030,3,1",,"2,1,02,1","2,1,02,1",,,"02,1,+00480,1,06,1","06,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10258 20238 40102 71022 82530 333 56790 59004 6003/ 82616 86359=",
"43353099999","2021-07-27T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,9,N","004000,1,9,9","+0252,1","+0240,1","10111,1","15,0030,3,1",,"2,1,02,1","1,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 70000 10252 20240 40111 71021 83520 333 56790 59001 6003/ 83614 86458=",
"43353099999","2021-07-27T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0250,1","+0244,1","10094,1","18,0030,3,1",,"2,1,02,1","1,1,02,1",,,"03,1,+00300,1,06,1","01,1,+00750,1,09,1","06,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00300,1,99,9,99,9",,,,,"10,1","SYN09443353 21496 73405 10250 20244 40094 71021 83520 333 56790 57971 58000 6003/ 83610 81925 86458=",
"43353099999","2021-07-28T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,9,N","004000,1,9,9","+0246,1","+0246,1","10092,1","21,0140,3,1",,"6,1,02,1","5,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10246 20246 40092 71065 83530 333 56790 59005 6014/ 83614 86458=",
"43353099999","2021-07-28T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0015,1","02400,1,C,N","004000,1,9,9","+0270,1","+0253,1","10107,1","24,0140,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0288,1","240,N,+0238,1",,,"10,1","SYN11043353 21496 79903 10270 20253 40107 71022 83510 333 10288 20238 56790 58002 6014/ 83614 85458 555 00136 10843=",
"43353099999","2021-07-28T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0290,1","+0244,1","10111,1","03,0002,3,1",,,,,,"03,1,+00420,1,06,1","05,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 73206 10290 20244 40111 83530 333 56690 58005 6992/ 83614 85358=",
"43353099999","2021-07-28T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","270,1,N,0051,1","02400,1,9,N","004000,1,9,9","+0288,1","+0248,1","10098,1","06,0002,3,1",,,,,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 72710 10288 20248 40098 83510 333 56690 58008 6992/ 83614 86458=",
"43353099999","2021-07-28T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0021,1","00360,1,C,N","004000,1,9,9","+0254,1","+0249,1","10097,1","09,0030,3,1",,"8,1,02,1","6,1,02,1",,,"02,1,+00240,1,07,1","03,1,+00360,1,06,1","06,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00240,1,99,9,99,9",,,,,"51,1","SYN09443353 21496 73404 10254 20249 40097 75186 82720 333 10298 56790 58007 6003/ 82708 83612 86458=",
"43353099999","2021-07-28T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0256,1","+0241,1","10116,1","12,0030,3,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10256 20241 40116 71052 83530 333 56790 58014 6003/ 83614 85358=",
"43353099999","2021-07-28T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0252,1","+0240,1","10123,1","15,0030,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00360,1,06,1","05,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10252 20240 40123 71022 83530 333 56790 58012 6003/ 83612 85358=",
"43353099999","2021-07-28T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0248,1","+0245,1","10108,1","18,0050,3,1",,"6,1,02,1","5,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10248 20245 40108 71065 83530 333 56690 58018 6005/ 83614 85358=",
"43353099999","2021-07-29T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0242,1","+0239,1","10104,1","21,0070,3,1",,"6,1,02,1","5,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 79902 10242 20239 40104 71065 83530 333 56790 58012 6007/ 83614 85358=",
"43353099999","2021-07-29T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0272,1","+0252,1","10118,1","24,0070,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0298,1","240,N,+0240,1",,,"10,1","SYN11043353 21496 79902 10272 20252 40118 71022 83510 333 10298 20240 56690 58011 6007/ 83614 85458 555 00074 10850=",
"43353099999","2021-07-29T04:30:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-15","99999","V020","999,9,V,0015,1","02743,1,9,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,,,,"04,1,+00427,1,99,9","07,1,+02743,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9",,,"10120,1,99999,9",,,"MET075METAR VOCC 290430Z VRB03KT 6000 SCT014 BKN090 29/25 Q1012 TEMPO 3000 RA DZ=",
"43353099999","2021-07-29T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0292,1","+0244,1","10117,1","03,0000,9,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"02,1","SYN08243353 21496 72906 10292 20244 40117 70252 83510 333 56690 58006 6990/ 83614 85458=","Q01  00002PRCP03"
"43353099999","2021-07-29T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0057,1","02400,1,9,N","004000,1,9,9","+0292,1","+0246,1","10101,1","06,0000,9,1",,,,,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 72911 10292 20246 40101 83510 333 56690 58003 6990/ 83614 86458=","Q01  00002PRCP06"
"43353099999","2021-07-29T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0046,1","02400,1,9,N","004000,1,9,9","+0280,1","+0243,1","10097,1","09,0000,9,1",,,,,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN08243353 22496 73209 10280 20243 40097 83510 333 10300 56690 58000 6990/ 83614 86458=","Q01  00002PRCP09"
"43353099999","2021-07-29T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0031,1","02700,1,9,N","004000,1,9,9","+0274,1","+0245,1","10117,1","12,0000,9,1",,,,,,"03,1,+00420,1,06,1","06,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 73206 10274 20245 40117 83510 333 56690 58001 6990/ 83614 86459=","Q01  00002PRCP12"
"43353099999","2021-07-29T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0015,1","02400,1,9,N","004000,1,9,9","+0270,1","+0253,1","10122,1","15,0000,9,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 73203 10270 20253 40122 71022 83510 333 56690 59001 6990/ 83614 86458=","Q01  00002PRCP15"
"43353099999","2021-07-29T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,9,N","004000,1,9,9","+0264,1","+0253,1","10113,1","18,0000,9,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 70000 10264 20253 40113 71022 83510 333 56790 58005 6990/ 83614 86458=","Q01  00002PRCP18"
"43353099999","2021-07-30T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","02400,1,9,N","004000,1,9,9","+0256,1","+0250,1","10112,1","21,0000,9,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 60000 10256 20250 40112 71052 83520 333 56690 58008 6990/ 83614 86458=","Q01  00002PRCP21"
"43353099999","2021-07-30T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0041,1","02700,1,9,N","004000,1,9,9","+0252,1","+0240,1","10129,1","24,0000,9,1",,"6,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02700,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0300,1","240,N,+0254,1",,,"10,1","SYN10443353 21496 73408 10252 20240 40129 71062 83510 333 10300 20254 56790 58011 6990/ 83614 86459 555 10850=","Q01  00002PRCP24"
"43353099999","2021-07-30T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0036,1","02400,1,9,N","004000,1,9,9","+0292,1","+0243,1","10130,1",,,,,,,"03,1,+00420,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07043353 32496 73207 10292 20243 40130 83510 333 56690 58013 83614 86458=",
"43353099999","2021-07-30T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0292,1","+0243,1","10111,1","06,0010,3,1",,,,,,"03,1,+00420,1,06,1","03,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 53206 10292 20243 40111 83530 333 56790 58010 6001/ 83614 83358=",
"43353099999","2021-07-30T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0286,1","+9999,9","10104,1","09,0010,3,1",,,,,,"03,1,+00420,1,06,1","05,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN08243353 22496 73206 10286 20298 40104 83610 333 10298 56790 58007 6001/ 83614 85458=",
"43353099999","2021-07-30T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0026,1","02400,1,9,N","004000,1,9,9","+0274,1","+0248,1","10118,1","12,0020,3,1",,"5,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","06,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 73405 10274 20248 40118 71052 83530 333 56790 58001 6002/ 83614 86358=",
"43353099999","2021-07-30T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0026,1","02700,1,C,N","004000,1,9,9","+0268,1","+0248,1","10125,1","15,0020,3,1",,"2,1,02,1","1,1,02,1",,,"02,1,+00480,1,06,1","06,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 73205 10268 20248 40125 71021 82530 333 56790 58003 6002/ 82616 86359=",
"43353099999","2021-07-30T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0015,1","02700,1,C,N","004000,1,9,9","+0262,1","+0248,1","10112,1","18,0020,3,1",,"2,1,02,1","1,1,02,1",,,"02,1,+00480,1,06,1","06,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 73403 10262 20248 40112 71021 82530 333 56790 59001 6002/ 82616 86359=",
"43353099999","2021-07-31T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,C,N","004000,1,9,9","+0258,1","+0244,1","10116,1","21,0020,3,1",,"2,1,02,1","1,1,02,1",,,"02,1,+00480,1,06,1","03,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 40000 10258 20244 40116 71021 82530 333 56670 58004 6002/ 82616 83359=","Q01 027003SCOCIG"
"43353099999","2021-07-31T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0026,1","02400,1,C,N","004000,1,9,9","+0278,1","+0255,1","10128,1","24,0020,3,1",,,,,,"03,1,+00420,1,06,1","03,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0298,1","240,N,+0256,1",,,,"SYN10443353 22496 53205 10278 20255 40128 83430 333 10298 20256 56790 59001 6002/ 83614 83358 555 00016 10852=",
"43353099999","2021-07-31T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0036,1","02400,1,C,N","004000,1,9,9","+0300,1","+0252,1","10132,1",,,,,,,"03,1,+00420,1,06,1","03,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07043353 32496 63207 10300 20252 40132 83430 333 56790 58002 83614 83358=",
"43353099999","2021-07-31T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0057,1","02400,1,C,N","004000,1,9,9","+0300,1","+0252,1","10111,1","06,0004,3,1",,,,,,"03,1,+00360,1,06,1","05,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,,"SYN07643353 22496 63211 10300 20252 40111 83430 333 56690 58000 6994/ 83612 85358=",
"43353099999","2021-07-31T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0041,1","02400,1,C,N","004000,1,9,9","+0278,1","+0240,1","10110,1","09,0030,3,1",,,,,,"03,1,+00420,1,06,1","04,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN08243353 22496 63408 10278 20240 40110 83530 333 10306 56790 58006 6003/ 83614 84358=",
"43353099999","2021-07-31T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0036,1","02700,1,C,N","004000,1,9,9","+0260,1","+0240,1","10129,1","12,0030,3,1",,"1,1,02,1","1,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 63407 10260 20240 40129 71011 83530 333 56790 58011 6003/ 83614 83359=",
"43353099999","2021-07-31T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0031,1","22000,1,9,N","004000,1,9,9","+0260,1","+0246,1","10131,1","15,0050,3,1",,"2,1,02,1","2,1,02,1",,,"01,1,+00480,1,06,1","03,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00480,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 43406 10260 20246 40131 71022 81530 333 56790 58006 6005/ 81616 83359=",
"43353099999","2021-07-31T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,C,0000,1","02700,1,C,N","004000,1,9,9","+0254,1","+0242,1","10112,1","18,0050,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 60000 10254 20242 40112 71022 83530 333 56790 58000 6005/ 83614 83359=",
"43353099999","2021-08-01T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","004000,1,9,9","+0252,1","+0246,1","10112,1","21,0050,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","03,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 69902 10252 20246 40112 71022 83530 333 56790 59004 6005/ 83614 83358=",
"43353099999","2021-08-01T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0015,1","02400,1,C,N","004000,1,9,9","+0274,1","+0257,1","10125,1","24,0050,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","04,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0306,1","240,N,+0250,1",,,"10,1","SYN11043353 21496 63403 10274 20257 40125 71022 83530 333 10306 20250 56690 59003 6005/ 83614 84358 555 00054 10858=",
"43353099999","2021-08-01T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0041,1","02400,1,9,N","004000,1,9,9","+0294,1","+0242,1","10118,1","03,0040,3,1",,,,,,"03,1,+00420,1,06,1","06,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 63208 10294 20242 40118 83530 333 56790 59014 6004/ 83614 86358=",
"43353099999","2021-08-01T09:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0041,1","02700,1,C,N","004000,1,9,9","+0296,1","+0241,1","10094,1","06,0040,3,1",,,,,,"03,1,+00420,1,06,1","04,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07643353 22496 63208 10296 20241 40094 83530 333 56790 59017 6004/ 83614 84359=",
"43353099999","2021-08-01T10:30:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-15","99999","V020","330,1,N,0036,1","02743,1,C,N","006000,1,9,9","+0290,1","+0240,1","99999,9",,,,,,,"04,1,+00427,1,99,9","04,1,+02743,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00427,1,99,9,99,9",,,"10090,1,99999,9",,,"MET064METAR VOCC 011030Z 33007KT 6000 SCT014 SCT090 29/24 Q1009 NOSIG=",
"43353099999","2021-08-01T12:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0051,1","02700,1,C,N","004000,1,9,9","+0286,1","+0237,1","10095,1","09,0040,3,1",,,,,,"03,1,+00420,1,06,1","04,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN08243353 22496 63210 10286 20237 40095 83530 333 10302 56790 59015 6004/ 83614 84359=",
"43353099999","2021-08-01T15:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","320,1,N,0021,1","02700,1,C,N","004000,1,9,9","+0274,1","+0248,1","10116,1","12,0040,3,1",,"2,1,02,1","1,1,02,1",,,"03,1,+00360,1,06,1","04,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00360,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 63204 10274 20248 40116 71021 83530 333 56790 59013 6004/ 83612 84359=",
"43353099999","2021-08-01T18:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","340,1,N,0021,1","02700,1,C,N","004000,1,9,9","+0258,1","+0241,1","10126,1","15,0040,3,1",,"2,1,02,1","1,1,02,1",,,"03,1,+00420,1,06,1","04,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21496 63404 10258 20241 40126 71021 83530 333 56790 59011 6004/ 83614 84359=",
"43353099999","2021-08-01T21:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02700,1,C,N","002000,1,9,9","+0250,1","+0238,1","10103,1","18,0040,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","04,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21495 69902 10250 20238 40103 71022 83530 333 56790 59009 6004/ 83614 84359=",
"43353099999","2021-08-02T00:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02700,1,C,N","002000,1,9,9","+0244,1","+0238,1","10102,1","21,0040,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","04,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,"10,1","SYN08243353 21495 59902 10244 20238 40102 71022 83530 333 56790 59010 6004/ 83614 84359=",
"43353099999","2021-08-02T03:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","999,9,V,0010,1","02700,1,C,N","004000,1,9,9","+0278,1","+0249,1","10116,1","24,0040,3,1",,"2,1,02,1","2,1,02,1",,,"03,1,+00420,1,06,1","04,1,+02700,1,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9","240,M,+0302,1",,,,"10,1","SYN11043353 21496 69902 10278 20249 40116 71022 83530 333 10302 20292 56790 59009 6004/ 83614 84359 555 00040 10861=",
"43353099999","2021-08-02T06:00:00","4","9.946133","76.272022","2.43","COCHIN, IN","FM-12","99999","V020","290,1,N,0031,1","02400,1,C,N","004000,1,9,9","+0304,1","+0238,1","10116,1",,,,,,,"03,1,+00420,1,06,1","04,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00420,1,99,9,99,9",,,,,,"SYN07043353 32496 62906 10304 20238 40116 83510 333 56690 59002 83614 84458=",
